Sentence_ID,Sub-Subtype,Keyword,Best_Match,ar,mt_output,en,generation_timestamp,seed_source,source_tier,sample_id,label_id
TIER2_Adjective_to_Noun_b9febdc5,Adjective to Noun,الضرورية,ضرورة,يرحب المجلس بالتدابير الضرورية التي اتخذتها الجهات المعنية لتخفيف تداعيات الأزمة الإنسانية.,يرحب المجلس بالتدابير ضرورة التي اتخذتها الجهات المعنية لتخفيف تداعيات الأزمة الإنسانية.,The council welcomes the necessary measures taken by the relevant parties to mitigate the impact of the humanitarian crisis.,2026-02-03T15:08:45.840929,LLM_GENERATED,tier2,T2_7121,19
TIER2_Adjective_to_Noun_6c62f3f1,Adjective to Noun,القانوني,القانون,قرر المجلس أن يتخذ تدابير لتحسين الإطار القانوني للتعاون بين الدول الأعضاء.,قرر المجلس أن يتخذ تدابير لتحسين الإطار القانون للتعاون بين الدول الأعضاء.,The Council decided to take measures to improve the legal framework for cooperation among member states.,2026-02-03T15:08:47.832029,LLM_GENERATED,tier2,T2_7122,19
TIER2_Adjective_to_Noun_4bf4f20a,Adjective to Noun,الدبلوماسية,الدبلوماسيين,قرر الاجتماع التركيز على أهمية الجهود الدبلوماسية في تعزيز العلاقات بين الدول الأعضاء.,قرر الاجتماع التركيز على أهمية الجهود الدبلوماسيين في تعزيز العلاقات بين الدول الأعضاء.,The meeting decided to focus on the importance of diplomatic efforts in enhancing relations among member states.,2026-02-03T15:08:49.582911,LLM_GENERATED,tier2,T2_7123,19
TIER2_Adjective_to_Noun_ce148323,Adjective to Noun,الأمنية,الأمن,دعا الأمين العام إلى تعزيز التعاون بين الدول الأعضاء لمواجهة التحديات الأمنية في المنطقة.,دعا الأمين العام إلى تعزيز التعاون بين الدول الأعضاء لمواجهة التحديات الأمن في المنطقة.,The Secretary-General called for enhanced cooperation among member states to address security challenges in the region.,2026-02-03T15:08:52.181810,LLM_GENERATED,tier2,T2_7124,19
TIER2_Adjective_to_Noun_94838e3b,Adjective to Noun,الوطنية,الوطن,دعا المجلس إلى تعزيز الوحدة الوطنية كجزء من الجهود الرامية إلى تحقيق الاستقرار في المنطقة.,دعا المجلس إلى تعزيز الوحدة الوطن كجزء من الجهود الرامية إلى تحقيق الاستقرار في المنطقة.,The council called for strengthening national unity as part of efforts to achieve stability in the region.,2026-02-03T15:08:54.028848,LLM_GENERATED,tier2,T2_7125,19
TIER2_Adjective_to_Noun_d629e797,Adjective to Noun,الإنسانية,الإنسان,أشار التقرير إلى الحاجة الملحة للمساعدات الإنسانية لدعم اللاجئين في المناطق المتضررة.,أشار التقرير إلى الحاجة الملحة للمساعدات الإنسان لدعم اللاجئين في المناطق المتضررة.,The report highlighted the urgent need for humanitarian aid to support refugees in the affected areas.,2026-02-03T15:08:56.173827,LLM_GENERATED,tier2,T2_7126,19
TIER2_Adjective_to_Noun_abb42d9e,Adjective to Noun,الدولية,دول,ناشد المجلس الأطراف المعنية بتعزيز الجهود الدولية لحماية حقوق الإنسان في النزاعات المسلحة.,ناشد المجلس الأطراف المعنية بتعزيز الجهود دول لحماية حقوق الإنسان في النزاعات المسلحة.,The council urged the relevant parties to enhance international efforts to protect human rights in armed conflicts.,2026-02-03T15:08:59.216703,LLM_GENERATED,tier2,T2_7127,19
TIER2_Adjective_to_Noun_df9caa02,Adjective to Noun,الدبلوماسية,الدبلوماسيين,حث الأمين العام على تعزيز العلاقات الدبلوماسية بين الدول الأعضاء لتحقيق السلام والاستقرار.,حث الأمين العام على تعزيز العلاقات الدبلوماسيين بين الدول الأعضاء لتحقيق السلام والاستقرار.,The Secretary-General urged the strengthening of diplomatic relations between member states to achieve peace and stability.,2026-02-03T15:09:01.466595,LLM_GENERATED,tier2,T2_7128,19
TIER2_Adjective_to_Noun_eb56e806,Adjective to Noun,الضرورية,الضرورة,أوصى التقرير باتخاذ التدابير الضرورية لتعزيز المراقبة الدولية على نزع السلاح.,أوصى التقرير باتخاذ التدابير الضرورة لتعزيز المراقبة الدولية على نزع السلاح.,The report recommended taking the necessary measures to enhance international monitoring of disarmament.,2026-02-03T15:09:03.891052,LLM_GENERATED,tier2,T2_7129,19
TIER2_Adjective_to_Noun_e16b8e63,Adjective to Noun,الدبلوماسية,الدبلوماسيين,أوصت اللجنة باستخدام الدبلوماسية كوسيلة أساسية لحل النزاع في المنطقة.,أوصت اللجنة باستخدام الدبلوماسيين كوسيلة أساسية لحل النزاع في المنطقة.,The committee recommended using diplomacy as a primary means to resolve the conflict in the region.,2026-02-03T15:09:08.090608,LLM_GENERATED,tier2,T2_7130,19
TIER2_Adjective_to_Noun_5e40b49e,Adjective to Noun,الإنسانية,الإنسان,اعتمدت اللجنة تقريراً حول أهمية المساعدات الإنسانية في الأزمات الراهنة.,اعتمدت اللجنة تقريراً حول أهمية المساعدات الإنسان في الأزمات الراهنة.,The committee adopted a report on the importance of humanitarian aid in current crises.,2026-02-03T15:09:10.230248,LLM_GENERATED,tier2,T2_7131,19
TIER2_Adjective_to_Noun_f745884d,Adjective to Noun,القانونية,القانون,أيد المجلس المراجعة القانونية للمادة المتعلقة بتوسيع الولاية القضائية للمحكمة الدولية.,أيد المجلس المراجعة القانون للمادة المتعلقة بتوسيع الولاية القضائية للمحكمة الدولية.,The Council supported the legal review of the article concerning the expansion of the jurisdiction of the International Court.,2026-02-03T15:09:12.142857,LLM_GENERATED,tier2,T2_7132,19
TIER2_Adjective_to_Noun_253aecab,Adjective to Noun,الدبلوماسية,الدبلوماسيين,وأعاد المجلس التأكيد على أهمية الحلول الدبلوماسية في التعامل مع الأزمات الدولية.,وأعاد المجلس التأكيد على أهمية الحلول الدبلوماسيين في التعامل مع الأزمات الدولية.,The Council reaffirmed the importance of diplomatic solutions in addressing international crises.,2026-02-03T15:09:13.843521,LLM_GENERATED,tier2,T2_7133,19
TIER2_Adjective_to_Noun_a1f5dffb,Adjective to Noun,العسكرية,العسكر,أيد المجلس الجهود العسكرية المبذولة في حفظ السلام في المنطقة المضطربة.,أيد المجلس الجهود العسكر المبذولة في حفظ السلام في المنطقة المضطربة.,The Council endorsed the military efforts made in maintaining peace in the troubled region.,2026-02-03T15:09:16.738709,LLM_GENERATED,tier2,T2_7134,19
TIER2_Adjective_to_Noun_a6dfcd8d,Adjective to Noun,الدائمة,الديمومة,ويشدد التقرير على أهمية الإصلاحات الدائمة في النظام السياسي لتعزيز الديمقراطية في البلاد.,ويشدد التقرير على أهمية الإصلاحات الديمومة في النظام السياسي لتعزيز الديمقراطية في البلاد.,The report emphasizes the importance of permanent reforms in the political system to strengthen democracy in the country.,2026-02-03T15:09:18.490739,LLM_GENERATED,tier2,T2_7135,19
TIER2_Adjective_to_Noun_66e9b018,Adjective to Noun,الدولية,الدول,وإذ يؤكد المجلس على أهمية الحماية الدولية للاجئين في مناطق النزاع، فإنه يدعو إلى التنسيق المستمر بين الدول المعنية.,وإذ يؤكد المجلس على أهمية الحماية الدول للاجئين في مناطق النزاع، فإنه يدعو إلى التنسيق المستمر بين الدول المعنية.,The council affirms the importance of international protection for refugees in conflict zones and calls for ongoing coordination among the concerned countries.,2026-02-03T15:09:21.312173,LLM_GENERATED,tier2,T2_7136,19
TIER2_Adjective_to_Noun_f8a04562,Adjective to Noun,التقليدية,التقليد,تؤكد اللجنة أهمية الحفاظ على الممارسات القانونية التقليدية لضمان الامتثال للبروتوكول الدولي.,تؤكد اللجنة أهمية الحفاظ على الممارسات القانونية التقليد لضمان الامتثال للبروتوكول الدولي.,The committee emphasizes the importance of preserving traditional legal practices to ensure compliance with the international protocol.,2026-02-03T15:09:23.626920,LLM_GENERATED,tier2,T2_7137,19
