eval_id,Sentence_ID,Sub-Subtype,Keyword,Best_Match,ar,mt_output,en,Severity_Score,TQA_Category,tier,source,Q1_Error_Implemented,Q2_Linguistically_Correct,Q3_Minimal_Pair,Q4_Anchor_Accurate,Q5_Naturalness,Q6_Domain_Appropriate,Notes,Annotator_ID,eval_tier,Technical_Score,Quality_Score,Overall_Score,Status,anchor_validity,phenomenon_clarity,arabic_naturalness,collateral_severity,tier2_seed_recommendation
T2_EVAL_0395,TIER2_Tense_Shift_Under_Negation_6361033f,Tense Shift Under Negation,لا يتم تجاهل,لن يتم تجاهل,قرر المجلس أن لا يتم تجاهل المخاوف الأمنية المتعلقة بالاستقرار الإقليمي وأن يتم التعامل معها بشكل سريع وحاسم.,قرر المجلس أن لن يتم تجاهل المخاوف الأمنية المتعلقة بالاستقرار الإقليمي وأن يتم التعامل معها بشكل سريع وحاسم.,The council decided that security concerns related to regional stability should not be ignored and should be addressed swiftly and decisively.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0396,TIER2_Active_to_Passive_Voice_5a404f7c,Active to Passive Voice,فرضت الحظر,فُرِض الحظر,اعتمدت اللجنة قرارًا حيث فرضت الحظر على الواردات لحماية الصناعة المحلية.,اعتمدت اللجنة قرارًا حيث فُرِض الحظر على الواردات لحماية الصناعة المحلية.,The committee adopted a resolution imposing a ban on imports to protect local industry.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0397,TIER2_Hyponym_for_Hypernym_756edfb8,Hyponym for Hypernym,مواطنين,مدنيين,أعرب المجلس عن قلقه إزاء تزايد العنف وتأثيره على المواطنين الأبرياء، داعياً إلى اتخاذ تدابير فورية لضمان السلام والأمن.,أعرب المجلس عن قلقه إزاء تزايد العنف وتأثيره على المدنيين الأبرياء، داعياً إلى اتخاذ تدابير فورية لضمان السلام والأمن.,"The council expressed its concern about the increasing violence and its impact on innocent civilians, calling for immediate measures to ensure peace and security.",,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0398,TIER2_Hypernym_for_Hyponym_e6c372f5,Hypernym for Hyponym,القرار,التوجيه,وشدد الأمين العام على أهمية تنفيذ القرار الذي اتخذته الجمعية العامة لتعزيز السلام والأمن في المنطقة.,وشدد الأمين العام على أهمية تنفيذ التوجيه الذي اتخذته الجمعية العامة لتعزيز السلام والأمن في المنطقة.,The Secretary-General emphasized the importance of implementing the directive adopted by the General Assembly to enhance peace and security in the region.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0399,TIER2_Hyponym_for_Hypernym_b97e81aa,Hyponym for Hypernym,الأسلحة التقليدية,الأسلحة الخفيفة,حث الأمين العام الدول الأعضاء على تعزيز جهودها في مراقبة انتشار الأسلحة التقليدية في المناطق المتضررة من النزاعات.,حث الأمين العام الدول الأعضاء على تعزيز جهودها في مراقبة انتشار الأسلحة الخفيفة في المناطق المتضررة من النزاعات.,The Secretary-General urged Member States to strengthen their efforts in monitoring the proliferation of conventional weapons in conflict-affected areas.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0400,TIER2_Adjective_to_Noun_6a7eaabd,Adjective to Noun,الدولية,الدول,واستذكر المجلس أهمية التعاون الدولية في حفظ السلام وتعزيز الأمن في المنطقة.,واستذكر المجلس أهمية التعاون الدول في حفظ السلام وتعزيز الأمن في المنطقة.,The Council recalled the importance of international cooperation in maintaining peace and enhancing security in the region.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,4.0,1.0,1.0
T2_EVAL_0401,TIER2_Literal_Translation_1b52258e,Literal Translation,معركة قانونية,نزاع قانوني,أشار المحامي إلى أن الشركة قد تخوض معركة قانونية طويلة بسبب قرار المحكمة الأخير.,أشار المحامي إلى أن الشركة قد تخوض نزاع قانوني طويل بسبب قرار المحكمة الأخير.,The lawyer indicated that the company might engage in a long legal battle due to the recent court decision.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,4.0,1.0,1.0
T2_EVAL_0402,TIER2_Adjective_to_Noun_0c2a318f,Adjective to Noun,المدنية,المدني,أعرب المجلس عن دعمه الكامل للجهود المبذولة لتحقيق المصالحة الوطنية عبر الوسائل المدنية.,أعرب المجلس عن دعمه الكامل للجهود المبذولة لتحقيق المصالحة الوطنية عبر الوسائل المدني.,The council expressed its full support for efforts to achieve national reconciliation through civil means.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,4.0,1.0,1.0
T2_EVAL_0403,TIER2_Terminology_Substitution_8ee4ccf2,Terminology Substitution,الأسلحة النووية,الأسلحة التقليدية,وأعاد المجلس تأكيد التزامه بالعمل على منع انتشار الأسلحة النووية في المنطقة.,وأعاد المجلس تأكيد التزامه بالعمل على منع انتشار الأسلحة التقليدية في المنطقة.,The council reaffirmed its commitment to working on preventing the proliferation of nuclear weapons in the region.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0404,TIER2_Passive_to_Active_Voice_261fbae2,Passive to Active Voice,أرسلت,تم إرسال,ناشدت اللجنة الدولية الأمم المتحدة بخصوص المساعدات الإنسانية التي أرسلت إلى اللاجئين في المنطقة المنكوبة.,ناشدت اللجنة الدولية الأمم المتحدة بخصوص المساعدات الإنسانية التي تم إرسالها إلى اللاجئين في المنطقة المنكوبة.,The International Committee urged the United Nations regarding the humanitarian aid that was sent to the refugees in the affected area.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,1.0,1.0,5.0,1.0,0.0
T2_EVAL_0405,TIER2_Perfective_to_Progressive_f2d43a28,Perfective to Progressive,استفاد,يستفيد,وشدد التقرير على أن المجتمع الدولي استفاد من الجهود المشتركة لتحقيق الاستقرار في المنطقة.,وشدد التقرير على أن المجتمع الدولي يستفيد من الجهود المشتركة لتحقيق الاستقرار في المنطقة.,The report emphasized that the international community benefited from joint efforts to achieve stability in the region.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0406,TIER2_Hypernym_for_Hyponym_4bc67a05,Hypernym for Hyponym,اللاجئين,المهاجرين,أعرب الأمين العام عن قلقه البالغ إزاء وضع اللاجئين في ظل الأزمة الإنسانية المتفاقمة في المنطقة.,أعرب الأمين العام عن قلقه البالغ إزاء وضع المهاجرين في ظل الأزمة الإنسانية المتفاقمة في المنطقة.,The Secretary-General expressed his deep concern regarding the situation of refugees amid the worsening humanitarian crisis in the region.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0407,TIER2_Invalid_Pattern_926a36ba,Invalid Pattern,الضغوط,الضغط,يقرر أن تبقى الأمانة العامة على اطلاع دائم بالأوضاع الاقتصادية في الدول المتضررة، وتزويدها بالتوصيات المناسبة لتخفيف الضغوط الاقتصادية وتعزيز الاستقرار.,يقرر أن تبقى الأمانة العامة على اطلاع دائم بالأوضاع الاقتصادية في الدول المتضررة، وتزويدها بالتوصيات المناسبة لتخفيف الضغط الاقتصادي وتعزيز الاستقرار.,It is decided that the Secretariat should remain constantly informed of the economic conditions in affected states and provide suitable recommendations to alleviate economic pressures and enhance stability.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0408,TIER2_Total_Omission_2e549a1a,Total Omission,الإجراءات الدبلوماسية,[OMITTED],حث الأمين العام الدول الأعضاء على مواصلة الإجراءات الدبلوماسية لتعزيز السلم والاستقرار في المنطقة.,حث الأمين العام الدول الأعضاء على مواصلة لتعزيز السلم والاستقرار في المنطقة.,The Secretary-General urged member states to continue diplomatic measures to promote peace and stability in the region.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,4.0,1.0,1.0
T2_EVAL_0409,TIER2_Gender_Disagreement_59c64329,Gender Disagreement,الأزمة,الأزمات,طالب مجلس الأمن باتخاذ تدابير عاجلة لمعالجة الأزمة الإنسانية المتفاقمة في المنطقة والتي تهدد الاستقرار الإقليمي.,طالب مجلس الأمن باتخاذ تدابير عاجلة لمعالجة الأزمات الإنسانية المتفاقمة في المنطقة والتي تهدد الاستقرار الإقليمي.,"The Security Council called for urgent measures to address the escalating humanitarian crisis in the region, which threatens regional stability.",,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,1.0,1.0,5.0,1.0,0.0
T2_EVAL_0410,TIER2_Name_Entity_Error_9c49e596,Name Entity Error,الهلال الأحمر العربي السوري,الصليب الأحمر العربي السوري,أعربت اللجنة الدولية عن تقديرها للدور الكبير الذي يقوم به الهلال الأحمر العربي السوري في تقديم المساعدات للاجئين.,أعربت اللجنة الدولية عن تقديرها للدور الكبير الذي يقوم به الصليب الأحمر العربي السوري في تقديم المساعدات للاجئين.,The International Committee expressed its appreciation for the significant role played by the Syrian Arab Red Crescent in providing aid to refugees.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0411,TIER2_Literal_Translation_a88f6468,Literal Translation,تحت المجهر,محط أنظار,وأعاد التقرير التأكيد أن الوضع الأمني في المنطقة تحت المجهر من قبل مجلس الأمن الدولي.,وأعاد التقرير التأكيد أن الوضع الأمني في المنطقة محط أنظار من قبل مجلس الأمن الدولي.,The report reaffirmed that the security situation in the region is under scrutiny by the UN Security Council.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,5.0,1.0,1.0
T2_EVAL_0412,TIER2_Wrong_Structure_d28d9530,Wrong Structure,التعاون بين القوات المسلحة,التنسيق بين القوات العسكرية,يدعو الأمين العام إلى تعزيز التعاون بين القوات المسلحة في المنطقة لضمان الاستقرار والسلام.,يدعو الأمين العام إلى تعزيز التنسيق بين القوات العسكرية في المنطقة لضمان الاستقرار والسلام.,The Secretary-General calls for enhanced cooperation between the armed forces in the region to ensure stability and peace.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,1.0,1.0,5.0,1.0,0.0
T2_EVAL_0413,TIER2_Noun_to_Adjective_10a6a275,Noun to Adjective,التهريب,تهريبية,رحب المجلس بالجهود الدولية لمكافحة التهريب عبر الحدود وتعزيز التعاون الأمني بين الدول الأعضاء.,رحب المجلس بالجهود الدولية لمكافحة تهريبية عبر الحدود وتعزيز التعاون الأمني بين الدول الأعضاء.,The Council welcomed international efforts to combat smuggling across borders and enhance security cooperation among member states.,,,Tier2,LLM_Generated,,,,,,,,,Tier2,0.0,0.3,0.12,REVIEW,5.0,5.0,4.0,1.0,1.0
